lectureID,videoWeek,videoID,videoDuration,initTime,user,currentTime,eventTime,eventType,pauseState,playbackRate,seekType,seekFrom,seekTo,interval,jumpedTime,timeSinceStart,pauseType,numOfQuizzes,pauseDuration
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,294.727905273,1.35204836492e+12,seeked,False,1,BW,338.960460693,294.727905273,1.132,-44.2325554199,638.731,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,247.190658569,1.35204836668e+12,seeked,False,1,BW,296.481905273,247.190658569,1.754,-49.2912467041,640.485,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,237.605712891,1.35204837673e+12,seeked,False,1,BW,257.241658569,237.605712891,10.051,-19.6359456787,650.536,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,219.043807983,1.35204837829e+12,seeked,False,1,BW,239.162712891,219.043807983,1.557,-20.1189049072,652.093,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,189.998550415,1.35204837975e+12,seeked,False,1,BW,220.507807983,189.998550415,1.464,-30.5092575684,653.557,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,161.076293945,1.35204838238e+12,seeked,False,1,BW,192.628550415,161.076293945,2.63,-31.5522564697,656.187,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,140.770019531,1.3520483835e+12,seeked,False,1,BW,162.194293945,140.770019531,1.118,-21.4242744141,657.305,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,118.757232666,1.35204838506e+12,seeked,False,1,BW,142.336019531,118.757232666,1.566,-23.5787868652,658.871,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,121.015815735,1.35204838737e+12,pause,True,1,NA,NA,NA,2.306,NA,661.177,DEFAULT,0,816.327
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,275.279998779,1.35204839764e+12,seeked,True,1,FW,121.015815735,275.279998779,10.265,154.264183044,671.442,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,320.133331299,1.35204839912e+12,seeked,True,1,FW,275.279998779,320.133331299,1.488,44.8533325195,672.93,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,281.436676025,1.35204840069e+12,seeked,True,1,BW,320.133331299,281.436676025,1.571,-38.6966552734,674.501,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,256.809997559,1.35204840211e+12,seeked,True,1,BW,281.436676025,256.809997559,1.413,-24.6266784668,675.914,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,29.9016666412,1.3520485304e+12,seeked,True,1,BW,256.809997559,29.9016666412,128.292,-226.908330917,804.206,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,54.5283317566,1.35204853282e+12,seeked,True,1,FW,29.9016666412,54.5283317566,2.418,24.6266651154,806.624,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,28.1433334351,1.35204853445e+12,seeked,True,1,BW,54.5283317566,28.1433334351,1.636,-26.3849983215,808.26,NA,0,NA
111,6,5,683,1.35204772619e+12,88ec1e3b8d93d45c717efa1d8c706dbb89bfec98,0,1.35204853538e+12,seeked,True,1,BW,28.1433334351,0,0.929,-28.1433334351,809.189,NA,0,NA
